City,Year,Month,Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
New Delhi,2017,01,14,12.8,19.5,4.6,-,62,0,1.1,5.7,14.8,-,,,,o
New Delhi,2017,01,15,16.3,24,9,-,47,0,1.6,6.1,13,-,,,,
New Delhi,2017,01,16,,,,,,,,,,,,,,o
New Delhi,2017,01,17,,,,,,,,,,,,,,o
New Delhi,2017,01,18,,,,,,,,,,,,,,o
New Delhi,2017,01,19,11.9,20.8,6,-,72,0,1,11.1,18.3,-,,,,o
New Delhi,2017,01,20,11.3,19.8,6,-,71,0,1,9.6,20.6,-,,,,o
New Delhi,2017,01,21,13.1,19.8,5,-,66,0,1.1,5,11.1,-,,,,o
New Delhi,2017,01,22,,,,,,,,,,,,,,o
New Delhi,2017,01,23,,,,,,,,,,,,,,o
New Delhi,2017,01,24,,,,,,,,,,,,,,o
New Delhi,2017,01,25,19.9,26,13.9,-,72,-,1.1,12.2,22.2,-,o,,o,o
New Delhi,2017,01,26,15.9,26,14,-,94,5.08,0.8,11.1,20.6,37,o,,o,o
New Delhi,2017,01,27,13.6,19,10,-,87,35.05,0.8,10.6,20.6,-,o,,,o
New Delhi,2017,01,28,,,,,,,,,,,,,,o
New Delhi,2017,01,29,,,,,,,,,,,,,,o
New Delhi,2017,01,30,,,,,,,,,,,,,,o
New Delhi,2017,01,31,16.7,23.3,10,-,77,0,1,6.3,14.8,-,,,,o
New Delhi,2017,02,1,14.9,22.2,10,-,79,0,1.1,5,16.5,-,,,,o
New Delhi,2017,02,2,16.3,24.2,9.4,-,64,0,1.6,3.5,11.1,-,,,,o
New Delhi,2017,02,3,17.4,24.8,10.9,-,68,0,1.3,5.2,13,-,,,,o
New Delhi,2017,02,4,,,,,,,,,,,,,,o
New Delhi,2017,02,5,,,,,,,,,,,,,,
New Delhi,2017,02,6,,,,,,,,,,,,,,o
New Delhi,2017,02,7,14.6,22,8,-,67,0,2.1,10.7,18.3,27.8,,,,
New Delhi,2017,02,8,16.3,23.6,9,-,60,0,1.9,6.1,14.8,-,,,,o
New Delhi,2017,02,9,15.2,23.6,10,-,67,0,1.4,10.6,20.6,-,,,,
New Delhi,2017,02,10,,,,,,,,,,,,,,o
New Delhi,2017,02,11,,,,,,,,,,,,,,
New Delhi,2017,02,12,,,,,,,,,,,,,,
New Delhi,2017,02,13,16.6,23.2,9,-,61,0,1.8,8.1,22.2,-,,,,o
New Delhi,2017,02,14,16.7,25.2,9,-,60,0,1.9,8.5,18.3,-,,,,o
New Delhi,2017,02,15,18.6,27,11,-,58,0,2.1,7.6,20.6,-,,,,
New Delhi,2017,02,16,,,,,,,,,,,,,,
New Delhi,2017,02,17,,,,,,,,,,,,,,
New Delhi,2017,02,18,,,,,,,,,,,,,,o
New Delhi,2017,02,19,23.2,31,15,-,53,0,2.7,5.6,18.3,-,,,,
New Delhi,2017,02,20,24.4,32.2,17,-,48,0,2.4,8.1,13,-,,,,
New Delhi,2017,02,21,19.8,26.1,15,-,67,0,2.4,8,20.6,-,,,,
New Delhi,2017,02,22,,,,,,,,,,,,,,
New Delhi,2017,02,23,,,,,,,,,,,,,,
New Delhi,2017,02,24,,,,,,,,,,,,,,
New Delhi,2017,02,25,18.9,28,10,-,42,0,2.9,12.2,25.9,33.5,,,,
New Delhi,2017,02,26,18.8,28,11,-,47,0,2.9,9.4,22.2,31.7,,,,
New Delhi,2017,02,27,21.2,29.2,11,-,42,0,2.9,6.5,14.8,-,,,,
New Delhi,2017,02,28,,,,,,,,,,,,,,
New Delhi,2017,03,1,24.3,31.6,18.4,-,45,0,2.6,8.9,20.6,-,,,,
New Delhi,2017,03,2,21.9,28.6,16,-,58,0,2.4,9.3,16.5,-,,,,
New Delhi,2017,03,3,20.4,28.6,13.6,-,45,0,3.5,8.1,20.6,29.4,,,,
New Delhi,2017,03,4,,,,,,,,,,,,,,
New Delhi,2017,03,5,,,,,,,,,,,,,,
New Delhi,2017,03,6,,,,,,,,,,,,,,
New Delhi,2017,03,7,22.2,31.4,13,-,39,0,2.6,7.6,16.5,-,,,,
New Delhi,2017,03,8,21.6,28.1,16,-,50,0,3.9,12,24.1,33.5,o,,o,
New Delhi,2017,03,9,18.9,29.4,15,-,65,9.91,2.9,12.6,25.9,-,o,,o,
New Delhi,2017,03,10,,,,,,,,,,,o,,o,
New Delhi,2017,03,11,,,,,,,,,,,o,,o,
New Delhi,2017,03,12,,,,,,,,,,,,,o,
New Delhi,2017,03,13,17.4,25,10,-,44,0,4.2,8,16.5,29.4,,,,
New Delhi,2017,03,14,19.1,26.2,10.4,-,43,0,3.5,5.7,14.8,27.8,,,,
New Delhi,2017,03,15,20.6,29.2,12,-,44,0,3.1,7.6,20.6,27.8,,,,
New Delhi,2017,03,16,,,,,,,,,,,,,,
New Delhi,2017,03,17,,,,,,,,,,,,,,o
New Delhi,2017,03,18,,,,,,,,,,,,,,
New Delhi,2017,03,19,23.1,30.8,16.8,-,49,0,2.9,7.6,20.6,27.8,,,,
New Delhi,2017,03,20,22.4,31.4,16,-,52,0,2.7,8.1,25.9,38.9,,,,o
New Delhi,2017,03,21,25.9,34.4,16.4,-,39,0,2.9,8.1,18.3,33.5,,,,
New Delhi,2017,03,22,,,,,,,,,,,,,,
New Delhi,2017,03,23,,,,,,,,,,,,,,
New Delhi,2017,03,24,,,,,,,,,,,,,,
New Delhi,2017,03,25,26.5,34.7,17,-,42,0,3.5,10.9,22.2,33.5,,,,
New Delhi,2017,03,26,27.5,36.2,18,-,39,0,3.2,12.6,18.3,37,,,,
New Delhi,2017,03,27,28.6,37.8,19,-,42,0,3.4,11.5,22.2,37,,,,
New Delhi,2017,03,28,,,,,,,,,,,,,,
New Delhi,2017,03,29,,,,,,,,,,,,,,
New Delhi,2017,03,30,,,,,,,,,,,,,,
New Delhi,2017,03,31,31.3,40.2,22.1,-,35,0,3.2,8,16.5,-,,,,
New Delhi,2017,04,1,32.2,40.6,22.8,-,31,0,3.2,11.1,14.8,33.5,,,,
New Delhi,2017,04,2,31.7,39.3,23,-,29,0,4.3,10.6,20.6,33.5,,,,
New Delhi,2017,04,3,32.2,40,22,-,27,0,3.7,8.1,16.5,27.8,,,,
New Delhi,2017,04,4,,,,,,,,,,,o,,o,
New Delhi,2017,04,5,,,,,,,,,,,o,,o,
New Delhi,2017,04,6,,,,,,,,,,,,,,
New Delhi,2017,04,7,28.6,35.6,19,-,20,0,2.6,7.6,18.3,-,,,,
New Delhi,2017,04,8,27.2,35.6,17.4,-,19,0,3.4,11.3,16.5,-,,,,
New Delhi,2017,04,9,27.2,34.1,20.4,-,17,0,4.3,15,24.1,37,,,,
New Delhi,2017,04,10,,,,,,,,,,,,,,
New Delhi,2017,04,11,,,,,,,,,,,,,,
New Delhi,2017,04,12,,,,,,,,,,,,,,
New Delhi,2017,04,13,31.9,41,21.2,-,20,0,3.4,6.5,14.8,-,,,,
New Delhi,2017,04,14,34.1,43,23.8,-,20,0,3.5,5.9,18.3,-,,,,
New Delhi,2017,04,15,34.2,43,24,-,19,0,3.4,8.5,25.9,-,,,,
New Delhi,2017,04,16,,,,,,,,,,,,,,
New Delhi,2017,04,17,,,,,,,,,,,,,,
New Delhi,2017,04,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2017,04,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2017,04,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2017,04,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2017,04,22,,,,,,,,,,,,,o,
New Delhi,2017,04,23,33.8,41.4,26,-,26,0,3.2,13,27.8,46.5,,,,
New Delhi,2017,04,24,31.9,38.4,25.4,-,28,0,3.7,12.8,18.3,33.5,,,,
New Delhi,2017,04,25,32.1,39,24,-,26,-,3.4,13.7,22.2,40.7,o,,o,
New Delhi,2017,04,26,,,,,,,,,,,,,o,
New Delhi,2017,04,27,,,,,,,,,,,o,,o,
New Delhi,2017,04,28,,,,,,,,,,,,,,
New Delhi,2017,04,29,31.8,40,24,-,29,0,3.5,8.9,25.9,44.6,o,,o,
New Delhi,2017,04,30,31.2,38.8,21.3,-,33,5.08,3.4,12.6,27.8,46.5,o,,o,
New Delhi,2017,05,1,31.7,39.6,23,-,23,0.25,4.2,5.9,16.5,27.8,,,,
New Delhi,2017,05,2,33.6,41.4,23,-,19,0,3.5,7.8,13,-,,,,
New Delhi,2017,05,3,32.3,41.4,25,-,27,0,3.2,12.4,37,55.4,o,,o,
New Delhi,2017,05,4,,,,,,,,,,,,,,
New Delhi,2017,05,5,,,,,,,,,,,,,,
New Delhi,2017,05,6,,,,,,,,,,,,,,
New Delhi,2017,05,7,36.6,45.1,26,-,20,0,3.7,8.1,18.3,27.8,,,,
New Delhi,2017,05,8,36.5,44,28.5,-,21,0,3.2,8.3,14.8,-,,,,
New Delhi,2017,05,9,35.4,44.2,28,-,29,0,3.5,12.6,18.3,37,,,o,
New Delhi,2017,05,10,,,,,,,,,,,o,,o,
New Delhi,2017,05,11,,,,,,,,,,,,,o,
New Delhi,2017,05,12,,,,,,,,,,,,,,
New Delhi,2017,05,13,37.1,44,28.5,-,26,0,3.4,8.7,18.3,37,,,,
New Delhi,2017,05,14,37.3,44.7,28,-,22,0,3.5,8.1,20.6,33.5,,,,
New Delhi,2017,05,15,37.7,46,29,-,19,0,4,10.4,14.8,33.5,,,,
New Delhi,2017,05,16,,,,,,,,,,,o,,o,
New Delhi,2017,05,17,,,,,,,,,,,o,,,
New Delhi,2017,05,18,,,,,,,,,,,,,,
New Delhi,2017,05,19,33,43,28.8,-,35,0.25,3.4,10.9,27.8,46.5,o,,o,
New Delhi,2017,05,20,34.5,40,29,-,31,0,3.4,7.6,22.2,-,,,,
New Delhi,2017,05,21,31.1,41,26,-,43,0,2.7,10.6,20.6,37,o,,o,
New Delhi,2017,05,22,,,,,,,,,,,o,,,
New Delhi,2017,05,23,,,,,,,,,,,,,,
New Delhi,2017,05,24,,,,,,,,,,,,,,
New Delhi,2017,05,25,36.6,43.2,29.4,-,30,0,3.5,9.1,16.5,27.8,,,,
New Delhi,2017,05,26,37.5,45.8,29.7,-,27,0,3.7,12.2,27.8,46.5,,,,
New Delhi,2017,05,27,34.4,42.1,28,-,44,0,4,17.2,25.9,40.7,,,o,
New Delhi,2017,05,28,,,,,,,,,,,o,,o,
New Delhi,2017,05,29,,,,,,,,,,,o,,o,
New Delhi,2017,05,30,,,,,,,,,,,,,,
New Delhi,2017,05,31,28.4,34.6,25,-,69,7.87,3.1,11.7,22.2,46.5,o,,o,
New Delhi,2017,06,1,32.7,38.2,25,-,50,0,3.4,9.3,20.6,-,,,,
New Delhi,2017,06,2,35.3,42,26.4,-,37,0,3.2,9.6,18.3,-,,,,
New Delhi,2017,06,3,38,44.8,29.6,-,26,0,3.7,11.5,20.6,37,,,,
New Delhi,2017,06,4,,,,,,,,,,,,,,
New Delhi,2017,06,5,,,,,,,,,,,,,,
New Delhi,2017,06,6,,,,,,,,,,,,,,
New Delhi,2017,06,7,31.6,38.5,26.3,-,48,0,3.7,15.4,29.4,48.2,o,,o,
New Delhi,2017,06,8,31.3,38,26.6,-,51,0,4,10.9,22.2,33.5,,,,
New Delhi,2017,06,9,33.2,39.6,27.1,-,49,0,3.2,7.6,16.5,-,,,,
New Delhi,2017,06,10,,,,,,,,,,,,,o,
New Delhi,2017,06,11,,,,,,,,,,,,,,
New Delhi,2017,06,12,,,,,,,,,,,o,,o,
New Delhi,2017,06,13,36.3,43,25.6,-,33,2.03,3.5,11.5,27.8,40.7,o,,o,
New Delhi,2017,06,14,33.9,43.4,27.8,-,36,0,3.2,12.6,27.8,46.5,,,,
New Delhi,2017,06,15,33.9,43.4,23,-,37,-,3.1,11.9,33.5,-,o,,o,
New Delhi,2017,06,16,,,,,,,,,,,o,,o,
New Delhi,2017,06,17,,,,,,,,,,,o,,o,
New Delhi,2017,06,18,,,,,,,,,,,o,,o,
New Delhi,2017,06,19,30.1,38.2,24,-,70,1.02,2.9,13,29.4,55.4,o,,o,
New Delhi,2017,06,20,28,33.1,23.8,-,75,9.91,3.2,10.7,22.2,-,o,,o,
New Delhi,2017,06,21,28.7,33.4,24.6,-,74,4.06,2.4,10.9,18.3,-,o,,o,
New Delhi,2017,06,22,,,,,,,,,,,,,,
New Delhi,2017,06,23,,,,,,,,,,,,,,
New Delhi,2017,06,24,,,,,,,,,,,,,,
New Delhi,2017,06,25,35.6,40,29.8,-,53,0,3.5,11.9,18.3,-,,,,
New Delhi,2017,06,26,34.5,39.7,30.7,-,60,0,3.4,11.7,16.5,-,,,,
New Delhi,2017,06,27,35,41.4,28,-,60,0,3.4,13.5,22.2,37,,,,
New Delhi,2017,06,28,,,,,,,,,,,o,,o,
New Delhi,2017,06,29,,,,,,,,,,,o,,,
New Delhi,2017,06,30,,,,,,,,,,,o,,o,
New Delhi,2017,07,1,29.5,35,24.2,-,85,14.99,2.3,5.4,22.2,-,o,o,o,
New Delhi,2017,07,2,28,30.3,26,997.4,90,38.1,2.6,9.4,16.5,-,o,,o,
New Delhi,2017,07,3,31.9,35.2,26.4,-,74,4.06,2.9,7.2,14.8,-,,,,
New Delhi,2017,07,4,,,,,,,,,,,,,,
New Delhi,2017,07,5,,,,,,,,,,,,,,
New Delhi,2017,07,6,,,,,,,,,,,o,,o,
New Delhi,2017,07,7,30.9,36.6,25.5,-,73,0,3.4,7.4,18.3,-,,,,
New Delhi,2017,07,8,33.4,38.8,27.7,-,63,0,3.7,6.9,16.5,33.5,,,,
New Delhi,2017,07,9,34.6,39.2,30,-,55,0,4.2,11.1,20.6,33.5,,,,
New Delhi,2017,07,10,,,,,,,,,,,,,,
New Delhi,2017,07,11,,,,,,,,,,,o,,,
New Delhi,2017,07,12,,,,,,,,,,,o,,,
New Delhi,2017,07,13,31.2,35.8,25.5,-,68,0,4.2,11.3,20.6,27.8,,,,
New Delhi,2017,07,14,31.7,35,28.4,1001.4,70,0,3.5,12,20.6,-,,,,
New Delhi,2017,07,15,30.8,36,28,-,76,0,3.7,12.4,22.2,33.5,,,,
New Delhi,2017,07,16,,,,,,,,,,,,,,
New Delhi,2017,07,17,,,,,,,,,,,o,,o,
New Delhi,2017,07,18,,,,,,,,,,,o,,,
New Delhi,2017,07,19,33.8,39,28.6,-,65,-,3.1,6.3,14.8,33.5,o,,o,
New Delhi,2017,07,20,29.9,34.4,25,-,81,6.1,3.4,10.4,14.8,33.5,o,,o,
New Delhi,2017,07,21,31.7,36.2,28,-,71,2.03,4,13.7,20.6,-,,,o,
New Delhi,2017,07,22,,,,,,,,,,,o,,o,
New Delhi,2017,07,23,,,,,,,,,,,o,,o,
New Delhi,2017,07,24,,,,,,,,,,,o,,,
New Delhi,2017,07,25,28.7,33.8,26.2,-,86,12.95,2.6,12,16.5,27.8,o,,,
New Delhi,2017,07,26,31.1,35.8,26.5,-,74,3.05,3.2,9.1,18.3,-,,,,
New Delhi,2017,07,27,31.3,36.3,29,-,72,0,3.9,11.3,18.3,-,,,,
New Delhi,2017,07,28,,,,,,,,,,,,,,
New Delhi,2017,07,29,,,,,,,,,,,,,,
New Delhi,2017,07,30,,,,,,,,,,,,,o,
New Delhi,2017,07,31,27.7,31.3,26,-,94,25.91,2.6,6.3,18.3,-,o,,o,
New Delhi,2017,08,1,27.8,32.3,26.2,-,92,1.02,2.7,10,18.3,-,o,,,
New Delhi,2017,08,2,29.3,31.5,27,-,82,-,3.1,10.2,18.3,-,o,,,
New Delhi,2017,08,3,30.1,34.1,26.4,-,76,0,3.7,15.7,22.2,33.5,,,,
New Delhi,2017,08,4,,,,,,,,,,,,,,
New Delhi,2017,08,5,,,,,,,,,,,,,,
New Delhi,2017,08,6,,,,,,,,,,,o,,,
New Delhi,2017,08,7,29.4,34,26,-,84,14.99,2.9,5.6,14.8,33.5,o,,o,
New Delhi,2017,08,8,30.2,34,26.6,-,83,4.06,2.6,5.2,18.3,-,o,,o,
New Delhi,2017,08,9,29.2,32,27,-,91,2.03,2.4,2,16.5,-,o,,o,
New Delhi,2017,08,10,,,,,,,,,,,,,,
New Delhi,2017,08,11,,,,,,,,,,,,,,
New Delhi,2017,08,12,,,,,,,,,,,,,,
New Delhi,2017,08,13,30.9,35.4,26.6,-,70,0,3.9,12.6,18.3,-,,,,
New Delhi,2017,08,14,31.5,36,27,-,67,0,4,9.8,14.8,-,,,,
New Delhi,2017,08,15,31.6,36,27,-,68,0,4,12.8,16.5,-,,,,
New Delhi,2017,08,16,,,,,,,,,,,,,,
New Delhi,2017,08,17,,,,,,,,,,,,,,
New Delhi,2017,08,18,,,,,,,,,,,,,,
New Delhi,2017,08,19,28.3,29.6,26,-,89,0,2.6,11.1,18.3,-,o,,o,
New Delhi,2017,08,20,31.1,35.6,26.4,-,74,23.88,4.2,13,18.3,-,,,,
New Delhi,2017,08,21,31.6,36.6,27.6,-,74,0,3.4,12,16.5,-,,,,
New Delhi,2017,08,22,,,,,,,,,,,o,,,
New Delhi,2017,08,23,,,,,,,,,,,o,,,
New Delhi,2017,08,24,,,,,,,,,,,,,,
New Delhi,2017,08,25,29.1,34,23.6,-,82,28.96,2.3,6.1,27.8,46.5,o,,o,
New Delhi,2017,08,26,28.2,34.2,23.1,-,83,2.03,3.1,5.2,16.5,33.5,o,,o,
New Delhi,2017,08,27,30.1,36.5,24.6,-,74,3.05,3.9,6.9,18.3,-,o,,o,
New Delhi,2017,08,28,,,,,,,,,,,o,,,
New Delhi,2017,08,29,,,,,,,,,,,,,,
New Delhi,2017,08,30,,,,,,,,,,,o,,o,
New Delhi,2017,08,31,26.8,32.7,25,-,95,23.88,1.9,9.1,18.3,-,o,,o,
New Delhi,2017,09,1,28,32.1,24,-,86,-,3.4,10.2,18.3,-,o,,o,
New Delhi,2017,09,2,27.5,32.1,25.6,-,84,5.08,3.5,9.8,25.9,33.5,o,,o,
New Delhi,2017,09,3,30,35,24.4,-,76,0.51,3.9,8,14.8,-,,,,
New Delhi,2017,09,4,,,,,,,,,,,,,,
New Delhi,2017,09,5,,,,,,,,,,,o,,o,
New Delhi,2017,09,6,,,,,,,,,,,o,,,
New Delhi,2017,09,7,28.8,33,23.6,-,81,5.08,3.4,7.4,14.8,-,o,,,
New Delhi,2017,09,8,30.3,35,25.8,-,73,0.51,3.4,8.3,14.8,-,,,,
New Delhi,2017,09,9,30.9,35,26,-,71,0,3.4,7,14.8,-,,,,
New Delhi,2017,09,10,,,,,,,,,,,,,o,
New Delhi,2017,09,11,,,,,,,,,,,,,,
New Delhi,2017,09,12,,,,,,,,,,,,,,
New Delhi,2017,09,13,32.1,37.3,27,-,65,0,3.5,5.7,14.8,-,,,,
New Delhi,2017,09,14,31.9,36,27.2,-,67,0,2.4,5,11.1,-,,,,
New Delhi,2017,09,15,31.8,37.4,26.6,-,59,0,3.7,9.3,18.3,-,,,,
New Delhi,2017,09,16,,,,,,,,,,,,,,
New Delhi,2017,09,17,,,,,,,,,,,,,,
New Delhi,2017,09,18,,,,,,,,,,,,,,
New Delhi,2017,09,19,31.3,37.7,25.2,-,55,0,3.7,5.7,14.8,-,,,,
New Delhi,2017,09,20,31.4,38.7,24.7,-,56,0,3.4,5.4,16.5,-,,,,
New Delhi,2017,09,21,30,35.8,25.5,-,71,0,3.7,10.9,18.3,-,,,,
New Delhi,2017,09,22,,,,,,,,,,,o,,,
New Delhi,2017,09,23,,,,,,,,,,,o,,,
New Delhi,2017,09,24,,,,,,,,,,,,,,
New Delhi,2017,09,25,29.5,34.9,23,-,73,0,3.1,7.2,16.5,-,,,,
New Delhi,2017,09,26,30.1,35.4,25,-,67,0,3.1,5.2,14.8,-,,,,
New Delhi,2017,09,27,30.7,37,24.2,-,58,0,2.9,3.3,11.1,-,,,,
New Delhi,2017,09,28,,,,,,,,,,,,,,
New Delhi,2017,09,29,,,,,,,,,,,,,,
New Delhi,2017,09,30,,,,,,,,,,,,,,
New Delhi,2017,10,1,29.5,36.8,23.4,-,46,0,3.7,5.9,18.3,-,,,,
New Delhi,2017,10,2,29.4,36.5,22,-,46,0,3.9,8,22.2,33.5,,,,
New Delhi,2017,10,3,29,36.5,22,-,55,0,3.5,7.2,20.6,33.5,,,,
New Delhi,2017,10,4,,,,,,,,,,,,,,
New Delhi,2017,10,5,,,,,,,,,,,,,,
New Delhi,2017,10,6,,,,,,,,,,,,,,
New Delhi,2017,10,7,28.7,35.7,21,-,51,0,3.1,6.5,16.5,-,,,,
New Delhi,2017,10,8,29,35.7,22.1,-,56,0,2.4,4.4,11.1,-,,,,
New Delhi,2017,10,9,28.9,36.8,22,-,54,0,2.7,4.6,11.1,-,,,,
New Delhi,2017,10,10,,,,,,,,,,,,,,
New Delhi,2017,10,11,,,,,,,,,,,,,,
New Delhi,2017,10,12,,,,,,,,,,,,,,
New Delhi,2017,10,13,28.6,36,22.2,-,49,0,2.7,5.6,22.2,-,,,,
New Delhi,2017,10,14,29,37,21.1,-,45,0,2.9,4.3,16.5,-,,,,
New Delhi,2017,10,15,28.6,36.8,20,-,44,0,2.6,3.9,11.1,-,,,,
New Delhi,2017,10,16,,,,,,,,,,,,,,
New Delhi,2017,10,17,,,,,,,,,,,,,,
New Delhi,2017,10,18,,,,,,,,,,,,,,
New Delhi,2017,10,19,28.6,37.2,19,-,48,0,2.3,3.1,11.1,-,,,,
New Delhi,2017,10,20,28.2,36,20.2,-,47,0,2.1,3.7,14.8,-,,,,
New Delhi,2017,10,21,26.7,35.4,19.5,-,48,0,2.1,4.6,-,-,,,,
New Delhi,2017,10,22,,,,,,,,,,,,,,
New Delhi,2017,10,23,,,,,,,,,,,,,,
New Delhi,2017,10,24,,,,,,,,,,,,,,
New Delhi,2017,10,25,24.6,33,18.1,-,46,0,2.1,3.9,11.1,-,,,,
New Delhi,2017,10,26,25.6,35,17.2,-,49,0,2.3,5.6,14.8,-,,,,
New Delhi,2017,10,27,25.1,33.1,18,-,53,0,2.3,5.2,11.1,-,,,,
New Delhi,2017,10,28,,,,,,,,,,,,,,
New Delhi,2017,10,29,,,,,,,,,,,,,,
New Delhi,2017,10,30,,,,,,,,,,,,,,
New Delhi,2017,10,31,23.9,31,17.6,-,60,0,1.4,5,9.4,-,,,,
New Delhi,2017,11,1,24.7,33,18.3,-,58,0,1.9,8.5,11.1,-,,,,
New Delhi,2017,11,2,24.2,31.2,18.4,-,67,0,1.4,5.4,13,-,,,,
New Delhi,2017,11,3,24.2,31.2,18,-,69,0,1.6,5,11.1,-,,,,
New Delhi,2017,11,4,,,,,,,,,,,,,,
New Delhi,2017,11,5,,,,,,,,,,,,,,
New Delhi,2017,11,6,,,,,,,,,,,,,,o
New Delhi,2017,11,7,22.1,30.2,13,-,67,0,0.5,3.3,11.1,-,,,,o
New Delhi,2017,11,8,20.2,28,12,-,74,0,0.3,3.1,11.1,-,,,,o
New Delhi,2017,11,9,21.9,30,14.5,-,57,0,0.6,3,9.4,-,,,,o
New Delhi,2017,11,10,,,,,,,,,,,,,,o
New Delhi,2017,11,11,,,,,,,,,,,,,,o
New Delhi,2017,11,12,,,,,,,,,,,,,,o
New Delhi,2017,11,13,21.2,28.9,14.6,-,65,0,1,7,11.1,-,,,,o
New Delhi,2017,11,14,21.2,28.4,16,-,60,0,1.1,10.9,16.5,-,,,,
New Delhi,2017,11,15,21,28.2,15,-,57,0,1.8,9.1,14.8,-,,,,
New Delhi,2017,11,16,,,,,,,,,,,,,,
New Delhi,2017,11,17,,,,,,,,,,,o,,,
New Delhi,2017,11,18,,,,,,,,,,,,,,
New Delhi,2017,11,19,18.8,24.5,13,-,47,0,2.6,11.5,22.2,-,,,,
New Delhi,2017,11,20,16.5,24.6,10,-,51,0,2.1,8.3,16.5,-,,,,
New Delhi,2017,11,21,16.7,24.4,9,-,48,0,2.7,7.6,18.3,-,,,,
New Delhi,2017,11,22,,,,,,,,,,,,,,
New Delhi,2017,11,23,,,,,,,,,,,,,,
New Delhi,2017,11,24,,,,,,,,,,,,,,
New Delhi,2017,11,25,17.7,26.4,10.5,-,42,0,2.1,4.6,14.8,-,,,,
New Delhi,2017,11,26,16.2,26,11.4,-,51,0,1.4,2.8,13,-,,,,
New Delhi,2017,11,27,17.7,25.4,10.5,-,48,0,2.1,7.8,18.3,-,,,,
New Delhi,2017,11,28,,,,,,,,,,,,,,
New Delhi,2017,11,29,,,,,,,,,,,,,,
New Delhi,2017,11,30,,,,,,,,,,,,,,
New Delhi,2017,12,1,17.2,26,9.3,-,47,0,2.3,3.5,13,-,,,,
New Delhi,2017,12,2,16.9,26.1,9,-,45,0,2.3,3.1,14.8,-,,,,
New Delhi,2017,12,3,16.9,26.1,9.8,-,51,0,1.6,1.9,9.4,-,,,,
New Delhi,2017,12,4,,,,,,,,,,,,,,
New Delhi,2017,12,5,,,,,,,,,,,,,,
New Delhi,2017,12,6,,,,,,,,,,,,,,
New Delhi,2017,12,7,17.8,24.7,11,-,39,0,3.4,11.5,22.2,-,,,,
New Delhi,2017,12,8,16.8,24.2,9.6,-,40,0,2.4,8.1,20.6,-,,,,
New Delhi,2017,12,9,17.3,26.1,9.6,-,44,0,2.3,3.5,9.4,-,,,,
New Delhi,2017,12,10,,,,,,,,,,,,,,
New Delhi,2017,12,11,,,,,,,,,,,o,,,
New Delhi,2017,12,12,,,,,,,,,,,,,,
New Delhi,2017,12,13,14.2,19,11,-,88,0,0.6,9.6,14.8,-,,,,o
New Delhi,2017,12,14,12.8,18.4,9,-,83,0,1.1,10.9,16.5,-,,,,o
New Delhi,2017,12,15,11.9,19.9,8,-,76,0,1.1,11.1,14.8,-,,,,o
New Delhi,2017,12,16,,,,,,,,,,,,,,
New Delhi,2017,12,17,,,,,,,,,,,,,,
New Delhi,2017,12,18,,,,,,,,,,,,,,
New Delhi,2017,12,19,15.4,23.4,9,-,58,0,1.6,7.2,14.8,-,,,,
New Delhi,2017,12,20,16.5,21.2,10.6,-,71,0,1,5.9,14.8,-,,,,o
New Delhi,2017,12,21,16.8,24.2,11,-,67,0,1,7.6,14.8,-,,,,o
New Delhi,2017,12,22,,,,,,,,,,,,,,o
New Delhi,2017,12,23,,,,,,,,,,,,,,
New Delhi,2017,12,24,,,,,,,,,,,,,,o
New Delhi,2017,12,25,14.8,22.8,8.9,-,66,0,1.3,5.6,18.3,-,,,,o
New Delhi,2017,12,26,14.8,23,8,-,68,0,1.4,5.6,13,-,,,,o
New Delhi,2017,12,27,16.2,25,8.6,-,57,0,1.9,3.7,14.8,-,,,,o
New Delhi,2017,12,28,,,,,,,,,,,,,,o
New Delhi,2017,12,29,,,,,,,,,,,,,,o
New Delhi,2017,12,30,,,,,,,,,,,,,,o
New Delhi,2017,12,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,01,1,12.8,20.2,6,-,79,0,0.5,4.8,14.8,-,,,,o
New Delhi,2018,01,2,11.7,17.4,8,-,84,0,0.6,5.6,11.1,-,,,,o
New Delhi,2018,01,3,10.7,17,6,-,85,0,0.5,5.7,11.1,-,,,,o
New Delhi,2018,01,4,,,,,,,,,,,,,,o
New Delhi,2018,01,5,,,,,,,,,,,,,,o
New Delhi,2018,01,6,,,,,,,,,,,,,,o
New Delhi,2018,01,7,12.1,20.4,5.8,-,68,0,1.4,10.6,20.6,-,,,,o
New Delhi,2018,01,8,12.3,21.2,5.8,-,66,0,1.4,5.7,16.5,-,,,,o
New Delhi,2018,01,9,12.8,21.2,5.7,-,68,0,1.1,7.6,18.3,-,,,,o
New Delhi,2018,01,10,,,,,,,,,,,,,,o
New Delhi,2018,01,11,,,,,,,,,,,,,,
New Delhi,2018,01,12,,,,,,,,,,,,,,
New Delhi,2018,01,13,14.6,23.7,7.3,-,57,0,1.6,4.8,51.9,-,,,,o
